2001,10,27,26.157,10.82,0,18.489,0,28.955,36.295
2001,10,28,22.666,11.744,1.2344,17.205,0.12344,34.316,25.034
2001,10,29,16.071,4.844,3.6545,10.457,0.36545,44.73,18.217
2001,10,30,17.666,5.8501,0,11.758,0,40.857,16.396
2001,10,31,17.416,4.3137,1.0147,10.865,0.10147,45.195,14.576
2001,11,1,12.636,-0.053076,0,6.2917,0,36.739,12.756
2001,11,2,13.907,-1.0831,0.44706,6.4118,0.044706,31.495,11.48
2001,11,3,16.722,1.1977,0,8.96,0,26.851,10.204
2001,11,4,17.386,4.8275,0,11.107,0,29.93,8.9289
2001,11,5,17.7,7.3922,0,12.546,0,47.204,7.6533
2001,11,6,13.063,5.8464,8.9061,9.4546,0.89061,65.305,6.3778
2001,11,7,19.312,7.5329,1.389,13.423,0.1389,52.408,5.1022
2001,11,8,19.237,6.4808,0.37207,12.859,0.037207,45.025,3.8267
2001,11,9,14.406,1.7489,0,8.0773,0,37.894,2.5511
2001,11,10,13.706,2.6334,0,8.1699,0,37.534,1.2756
2001,11,11,12.166,-1.1298,0,5.5183,0,31.545,0
2001,11,12,11.687,1.7671,0.31897,6.7272,0.031897,50.655,0
2001,11,13,10.168,-0.24274,0,4.9627,0,37.332,0
2001,11,14,11.066,-3.1891,0,3.9386,0,29.1,0
2001,11,15,10.229,-0.71552,0,4.7566,0,32.157,0
2001,11,16,8.6822,-5.8273,0,1.4275,0,27.478,0
2001,11,17,6.1829,-4.4816,0,0.85063,0,22.702,0
2001,11,18,6.2422,-5.1814,0,0.53039,0,33.237,0
2001,11,19,7.7345,-3.0205,0.2959,2.357,0.02959,39.395,0
2001,11,20,8.7287,-5.6328,0,1.548,0,30.981,0
2001,11,21,9.3479,-4.7868,0,2.2805,0,29.169,0
2001,11,22,10.19,0.93865,0,5.5644,0,29.357,0
2001,11,23,10.327,-2.799,0,3.7641,0,40.656,0
2001,11,24,9.4781,-2.6072,0,3.4354,0,37.859,0
2001,11,25,9.5082,-3.6947,0,2.9068,0,35.709,0
2001,11,26,13.352,-2.4016,0,5.4753,0,33.052,0
2001,11,27,13.525,2.5988,0,8.0619,0,41.808,0
2001,11,28,12.191,-2.5601,0,4.8153,0,40.046,0
2001,11,29,9.7049,-2.7799,0,3.4625,0,30.44,0
2001,11,30,12.679,-4.2065,0,4.2365,0,30.786,0
2001,12,1,16.188,2.3823,0,9.285,0,52.709,0
2001,12,2,17.841,-0.43668,0,8.7023,0,51.313,0
2001,12,3,22.184,3.0213,0,12.603,0,40.221,0
2001,12,4,20.277,5.0851,0,12.681,0,43.585,0
2001,12,5,19.058,2.6971,0,10.877,0,48.252,0
2001,12,6,13.367,-3.6115,0,4.8775,0,40.339,0
2001,12,7,7.9003,-3.0125,0,2.4439,0,37.887,0
2001,12,8,6.1977,-6.0475,0,0.075067,0,29.663,0
2001,12,9,4.008,-7.1816,0,-1.5868,0,26.667,0
2001,12,10,3.2377,-8.2912,0,-2.5268,0,25.715,0
2001,12,11,7.04,-5.6319,0,0.70403,0,41.119,0
2001,12,12,13.513,-1.0452,2.4341,6.2337,0.24341,67.048,0
2001,12,13,12.487,-3.3003,0,4.5935,0,45.135,0
2001,12,14,9.1278,-5.2362,1.5254,1.9458,0.15254,61.908,0
2001,12,15,7.643,-4.6909,0.78134,1.4761,0.078134,48.38,0
2001,12,16,2.3995,-6.3175,0,-1.959,0,60.389,0
2001,12,17,5.0792,-4.6107,2.4232,0.23429,0.24232,67.024,0
2001,12,18,1.6537,-9.6473,0,-3.9968,0,54.012,0
2001,12,19,5.7671,-6.4383,3.3563,-0.33558,0.33563,72.946,0
2001,12,20,12.251,-0.61649,3.4108,5.8175,0.34108,84.091,0
2001,12,21,11.032,4.7882,13.828,7.9099,1.3828,76.432,0
2001,12,22,11.97,-0.82389,0,5.5728,0,53.106,0
2001,12,23,11.979,-1.0862,2.0077,5.4463,0.20077,62.434,0
2001,12,24,12.237,-2.5296,0.36417,4.8534,0.036417,59.348,0
2001,12,25,12.105,0.085107,2.411,6.095,0.2411,67.576,0
2001,12,26,10.504,2.7006,4.9898,6.6025,0.49898,63.732,0
2001,12,27,10.267,-6.9802,0.70362,1.6434,0.070362,50.922,0
2001,12,28,6.5966,-1.9735,1.2058,2.3115,0.12058,68.432,0
2001,12,29,5.0032,-4.2013,0,0.40095,0,42.903,0
2001,12,30,3.4084,-9.1769,0,-2.8843,0,45.217,0
2001,12,31,5.0363,-8.2389,0,-1.6013,0,40.058,0
