ID,Lat,Lon
1316,-104.04,48.71
1317,-104.0,48.71
1318,-103.96,48.71
1319,-103.92,48.71
1320,-103.88,48.71
1321,-103.84,48.71
1322,-103.8,48.71
1323,-103.76,48.71
1324,-103.72,48.71
1325,-103.68,48.71
1326,-103.64,48.71
1327,-103.6,48.71
1328,-103.56,48.71
1329,-103.52,48.71
1330,-103.48,48.71
1331,-103.44,48.71
1332,-103.4,48.71
1333,-103.36,48.71
1334,-103.32,48.71
1335,-103.28,48.71
1336,-103.24,48.71
1337,-103.2,48.71
1338,-103.16,48.71
1339,-103.12,48.71
1340,-103.08,48.71
1341,-103.04,48.71
1342,-103.0,48.71
1343,-102.96,48.71
1344,-102.92,48.71
